"CsFile","CsLine","RawRef","RefFile","RefLineLo","RefLineHi","Status","Detail"
"Parser/Parser.cs","632","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
"Parser/Parser.cs","673","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
"Parser/Parser.cs","686","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
"Parser/Parser.cs","1146","LILYPOND-REF: lily/lyric-engraver.cc:90-120 ","lily/lyric-engraver.cc","90","120","OK","lo=90 hi=120 totalLines=221"
"Parser/Parser.cs","1187","LILYPOND-REF: lily/lyric-engraver.cc:60-88 ","lily/lyric-engraver.cc","60","88","OK","lo=60 hi=88 totalLines=221"
"Parser/Parser.cs","1372","LILYPOND-REF: lily/figured-bass-engraver.cc","lily/figured-bass-engraver.cc",,,"NoRange","rangeRaw=''"
"Pdf/PdfGenerator.cs","30","LILYPOND-REF: lily/cairo.cc","lily/cairo.cc",,,"NoRange","rangeRaw=''"
"Pdf/Renderer/PdfRenderer.cs","29","LILYPOND-REF: lily/cairo.cc","lily/cairo.cc",,,"NoRange","rangeRaw=''"
"Svg/EmmentalerGlyphs.cs","32","LILYPOND-REF: lily/clef.cc:29-52 ","lily/clef.cc","29","52","OK","lo=29 hi=52 totalLines=82"
"Svg/EmmentalerGlyphs.cs","71","LILYPOND-REF: lily/accidental.cc:35-46 ","lily/accidental.cc","35","46","OK","lo=35 hi=46 totalLines=167"
"Svg/EmmentalerGlyphs.cs","72","LILYPOND-REF: mf/feta-parenthesis.mf","mf/feta-parenthesis.mf",,,"NoRange","rangeRaw=''"
"Svg/EngravingDefaults.cs","24","LILYPOND-REF: lily/spacing-options.cc:52-63 ","lily/spacing-options.cc","52","63","OK","lo=52 hi=63 totalLines=108"
"Svg/EngravingDefaults.cs","25","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/EngravingDefaults.cs","92","LILYPOND-REF: lily/stem.cc","lily/stem.cc",,,"NoRange","rangeRaw=''"
"Svg/EngravingRules.cs","24","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/EngravingRules.cs","32","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/EngravingRules.cs","37","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/EngravingRules.cs","43","LILYPOND-REF: scm/define-grobs.scm:3239-3247 ","scm/define-grobs.scm","3239","3247","OK","lo=3239 hi=3247 totalLines=4414"
"Svg/EngravingRules.cs","77","LILYPOND-REF: lily/note-spacing.cc","lily/note-spacing.cc",,,"NoRange","rangeRaw=''"
"Svg/EngravingRules.cs","81","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/EngravingRules.cs","87","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/EngravingRules.cs","91","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/EngravingRules.cs","95","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/EngravingRules.cs","99","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/SvgGenerator.cs","131","LILYPOND-REF: lily/book.cc","lily/book.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/BeamDetector.cs","28","LILYPOND-REF: lily/beaming-pattern.cc","lily/beaming-pattern.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/BeamDetector.cs","29","LILYPOND-REF: lily/auto-beam-engraver.cc","lily/auto-beam-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/BeamDetector.cs","162","LILYPOND-REF: lily/beaming-pattern.cc","lily/beaming-pattern.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/GlissandoDetector.cs","26","LILYPOND-REF: scm/scheme-engravers.scm","scm/scheme-engravers.scm",,,"NoRange","rangeRaw=''"
"Svg/Collector/LyricCollector.cs","27","LILYPOND-REF: lily/lyric-engraver.cc:60-88 ","lily/lyric-engraver.cc","60","88","OK","lo=60 hi=88 totalLines=221"
"Svg/Collector/LyricCollector.cs","28","LILYPOND-REF: lily/lyric-combine-music-iterator.cc:1-200","lily/lyric-combine-music-iterator.cc","1","200","OK","lo=1 hi=200 totalLines=378"
"Svg/Collector/LyricCollector.cs","95","LILYPOND-REF: lily/lyric-engraver.cc:40-60 ","lily/lyric-engraver.cc","40","60","OK","lo=40 hi=60 totalLines=221"
"Svg/Collector/MeasureCollector.cs","378","LILYPOND-REF: lily/accidental-engraver.cc","lily/accidental-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","766","LILYPOND-REF: lily/clef-engraver.cc","lily/clef-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","778","LILYPOND-REF: lily/key-engraver.cc","lily/key-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","795","LILYPOND-REF: lily/tuplet-engraver.cc","lily/tuplet-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","800","LILYPOND-REF: lily/percent-repeat-engraver.cc","lily/percent-repeat-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","826","LILYPOND-REF: lily/tuplet-engraver.cc","lily/tuplet-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","827","LILYPOND-REF: lily/tuplet-bracket.cc:400-500 - ","lily/tuplet-bracket.cc","400","500","OK","lo=400 hi=500 totalLines=915"
"Svg/Collector/MeasureCollector.cs","872","LILYPOND-REF: lily/tuplet-bracket.cc","lily/tuplet-bracket.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","883","LILYPOND-REF: lily/tuplet-bracket.cc","lily/tuplet-bracket.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1107","LILYPOND-REF: lily/accidental-engraver.cc","lily/accidental-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1138","LILYPOND-REF: lily/accidental-engraver.cc","lily/accidental-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1166","LILYPOND-REF: lily/accidental-engraver.cc","lily/accidental-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1190","LILYPOND-REF: lily/accidental-engraver.cc","lily/accidental-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1332","LILYPOND-REF: lily/tuplet-bracket.cc","lily/tuplet-bracket.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1614","LILYPOND-REF: lily/arpeggio.cc","lily/arpeggio.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1638","LILYPOND-REF: scm/scheme-engravers.scm","scm/scheme-engravers.scm",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1707","LILYPOND-REF: lily/percent-repeat-engraver.cc","lily/percent-repeat-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1708","LILYPOND-REF: lily/percent-repeat-iterator.cc","lily/percent-repeat-iterator.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1757","LILYPOND-REF: lily/figured-bass-engraver.cc","lily/figured-bass-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1790","LILYPOND-REF: scm/scheme-engravers.scm:1309 - ","scm/scheme-engravers.scm","1309","1309","OK","lo=1309 hi=1309 totalLines=2641"
"Svg/Collector/MeasureCollector.cs","1823","LILYPOND-REF: lily/beam.cc:1451-1459 - ","lily/beam.cc","1451","1459","OK","lo=1451 hi=1459 totalLines=1612"
"Svg/Collector/MeasureCollector.cs","1858","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1870","LILYPOND-REF: lily/context-property.cc","lily/context-property.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1951","LILYPOND-REF: scm/scheme-engravers.scm","scm/scheme-engravers.scm",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","1964","LILYPOND-REF: lily/accidental.cc:147-148 ","lily/accidental.cc","147","148","OK","lo=147 hi=148 totalLines=167"
"Svg/Collector/MeasureCollector.cs","2007","LILYPOND-REF: scm/scheme-engravers.scm:47-85 ","scm/scheme-engravers.scm","47","85","OK","lo=47 hi=85 totalLines=2641"
"Svg/Collector/MeasureCollector.cs","2053","LILYPOND-REF: lily/grace-spacing-engraver.cc","lily/grace-spacing-engraver.cc",,,"NoRange","rangeRaw=''"
"Svg/Collector/MeasureCollector.cs","2271","LILYPOND-REF: lily/lyric-engraver.cc:60-88 ","lily/lyric-engraver.cc","60","88","OK","lo=60 hi=88 totalLines=221"
"Svg/Collector/MeasureCollector.cs","2272","LILYPOND-REF: lily/lyric-combine-music-iterator.cc:100-150 ","lily/lyric-combine-music-iterator.cc","100","150","OK","lo=100 hi=150 totalLines=378"
"Svg/Layout/AccidentalPlacement.cs","38","LILYPOND-REF: lily/accidental.cc:130-166","lily/accidental.cc","130","166","OK","lo=130 hi=166 totalLines=167"
"Svg/Layout/AccidentalPlacement.cs","49","LILYPOND-REF: lily/accidental-placement.cc:393-439 ","lily/accidental-placement.cc","393","439","OK","lo=393 hi=439 totalLines=534"
"Svg/Layout/AccidentalPlacement.cs","50","LILYPOND-REF: scm/define-grobs.scm:84 ","scm/define-grobs.scm","84","84","OK","lo=84 hi=84 totalLines=4414"
"Svg/Layout/AccidentalPlacement.cs","74","LILYPOND-REF: lily/accidental-placement.cc","lily/accidental-placement.cc",,,"NoRange","rangeRaw=''"
"Svg/Layout/AccidentalPlacement.cs","313","LILYPOND-REF: lily/accidental-placement.cc:261-336 ","lily/accidental-placement.cc","261","336","OK","lo=261 hi=336 totalLines=534"
"Svg/Layout/ArpeggioEngraver.cs","36","LILYPOND-REF: lily/arpeggio.cc","lily/arpeggio.cc",,,"NoRange","rangeRaw=''"
"Svg/Layout/ArpeggioEngraver.cs","42","LILYPOND-REF: scm/define-grobs.scm:209 ","scm/define-grobs.scm","209","209","OK","lo=209 hi=209 totalLines=4414"
"Svg/Layout/ArpeggioEngraver.cs","76","LILYPOND-REF: scm/define-grobs.scm:206 ","scm/define-grobs.scm","206","206","OK","lo=206 hi=206 totalLines=4414"
"Svg/Layout/ArpeggioEngraver.cs","88","LILYPOND-REF: scm/define-grobs.scm:211 ","scm/define-grobs.scm","211","211","OK","lo=211 hi=211 totalLines=4414"
"Svg/Layout/ArticulationEngraver.cs","169","LILYPOND-REF: mf/feta-scripts.mf","mf/feta-scripts.mf",,,"NoRange","rangeRaw=''"
"Svg/Layout/ArticulationEngraver.cs","232","LILYPOND-REF: scm/script.scm","scm/script.scm",,,"NoRange","rangeRaw=''"
"Svg/Layout/ArticulationEngraver.cs","279","LILYPOND-REF: scm/script.scm","scm/script.scm",,,"NoRange","rangeRaw=''"
"Svg/Layout/BeamConfiguration.cs","21","LILYPOND-REF: lily/include/beam-scoring-problem.hh:1-203 ","lily/include/beam-scoring-problem.hh","1","203","OK","lo=1 hi=203 totalLines=204"
"Svg/Layout/BeamConfiguration.cs","89","LILYPOND-REF: lily/beam-quanting.cc:624-651 ","lily/beam-quanting.cc","624","651","OK","lo=624 hi=651 totalLines=1402"
"Svg/Layout/BeamConfiguration.cs","113","LILYPOND-REF: lily/beam-quanting.cc:69-77 ","lily/beam-quanting.cc","69","77","OK","lo=69 hi=77 totalLines=1402"
"Svg/Layout/BeamEngraver.cs","27","LILYPOND-REF: lily/beam.cc:1-1554 ","lily/beam.cc","1","1554","OK","lo=1 hi=1554 totalLines=1612"
"Svg/Layout/BeamEngraver.cs","28","LILYPOND-REF: lily/beam-quanting.cc:1-1397 ","lily/beam-quanting.cc","1","1397","OK","lo=1 hi=1397 totalLines=1402"
"Svg/Layout/BeamQuantParameters.cs","21","LILYPOND-REF: lily/include/beam-scoring-problem.hh:1-203 ","lily/include/beam-scoring-problem.hh","1","203","OK","lo=1 hi=203 totalLines=204"
"Svg/Layout/BeamQuantParameters.cs","64","LILYPOND-REF: lily/beam-quanting.cc:754-755","lily/beam-quanting.cc","754","755","OK","lo=754 hi=755 totalLines=1402"
"Svg/Layout/BeamQuantParameters.cs","73","LILYPOND-REF: lily/beam-quanting.cc:1390 ","lily/beam-quanting.cc","1390","1390","OK","lo=1390 hi=1390 totalLines=1402"
"Svg/Layout/BeamQuantParameters.cs","81","LILYPOND-REF: lily/beam-quanting.cc:123-124","lily/beam-quanting.cc","123","124","OK","lo=123 hi=124 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","27","LILYPOND-REF: lily/beam-quanting.cc","lily/beam-quanting.cc",,,"NoRange","rangeRaw=''"
"Svg/Layout/BeamScoringProblem.cs","28","LILYPOND-REF: lily/include/beam-scoring-problem.hh","lily/include/beam-scoring-problem.hh",,,"NoRange","rangeRaw=''"
"Svg/Layout/BeamScoringProblem.cs","53","LILYPOND-REF: lily/beam-quanting.cc:236 ","lily/beam-quanting.cc","236","236","OK","lo=236 hi=236 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","125","LILYPOND-REF: lily/beam-quanting.cc:236-238","lily/beam-quanting.cc","236","238","OK","lo=236 hi=238 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","138","LILYPOND-REF: lily/beam-quanting.cc:1022-1114 ","lily/beam-quanting.cc","1022","1114","OK","lo=1022 hi=1114 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","148","LILYPOND-REF: lily/beam-quanting.cc:748-779","lily/beam-quanting.cc","748","779","OK","lo=748 hi=779 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","152","LILYPOND-REF: lily/beam-quanting.cc:781-894","lily/beam-quanting.cc","781","894","OK","lo=781 hi=894 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","156","LILYPOND-REF: lily/beam-quanting.cc:896-958","lily/beam-quanting.cc","896","958","OK","lo=896 hi=958 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","163","LILYPOND-REF: lily/beam-quanting.cc:1050-1083","lily/beam-quanting.cc","1050","1083","OK","lo=1050 hi=1083 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","190","LILYPOND-REF: lily/beam-quanting.cc:543-608 ","lily/beam-quanting.cc","543","608","OK","lo=543 hi=608 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","207","LILYPOND-REF: lily/beam-quanting.cc:588-603","lily/beam-quanting.cc","588","603","OK","lo=588 hi=603 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","233","LILYPOND-REF: lily/beam-quanting.cc:470-489 ","lily/beam-quanting.cc","470","489","OK","lo=470 hi=489 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","260","LILYPOND-REF: lily/least-squares.cc","lily/least-squares.cc",,,"NoRange","rangeRaw=''"
"Svg/Layout/BeamScoringProblem.cs","322","LILYPOND-REF: lily/beam-quanting.cc:748-779 ","lily/beam-quanting.cc","748","779","OK","lo=748 hi=779 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","335","LILYPOND-REF: lily/beam-quanting.cc:757-762","lily/beam-quanting.cc","757","762","OK","lo=757 hi=762 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","346","LILYPOND-REF: lily/beam-quanting.cc:770","lily/beam-quanting.cc","770","770","OK","lo=770 hi=770 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","351","LILYPOND-REF: lily/beam-quanting.cc:776-777","lily/beam-quanting.cc","776","777","OK","lo=776 hi=777 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","361","LILYPOND-REF: lily/beam-quanting.cc:694-746 ","lily/beam-quanting.cc","694","746","OK","lo=694 hi=746 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","362","LILYPOND-REF: lily/beam-quanting.cc:624-669 ","lily/beam-quanting.cc","624","669","OK","lo=624 hi=669 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","363","LILYPOND-REF: lily/beam-quanting.cc:671-692 ","lily/beam-quanting.cc","671","692","OK","lo=671 hi=692 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","370","LILYPOND-REF: lily/beam-quanting.cc:733-737","lily/beam-quanting.cc","733","737","OK","lo=733 hi=737 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","375","LILYPOND-REF: lily/beam-quanting.cc:740-743","lily/beam-quanting.cc","740","743","OK","lo=740 hi=743 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","382","LILYPOND-REF: lily/beam-quanting.cc:624-669","lily/beam-quanting.cc","624","669","OK","lo=624 hi=669 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","433","LILYPOND-REF: lily/beam-quanting.cc:671-692","lily/beam-quanting.cc","671","692","OK","lo=671 hi=692 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","462","LILYPOND-REF: lily/beam-quanting.cc:781-894 ","lily/beam-quanting.cc","781","894","OK","lo=781 hi=894 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","476","LILYPOND-REF: lily/beam-quanting.cc:794-812","lily/beam-quanting.cc","794","812","OK","lo=794 hi=812 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","514","LILYPOND-REF: lily/beam-quanting.cc:896-958 ","lily/beam-quanting.cc","896","958","OK","lo=896 hi=958 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","528","LILYPOND-REF: lily/beam-quanting.cc:901-906","lily/beam-quanting.cc","901","906","OK","lo=901 hi=906 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","535","LILYPOND-REF: lily/beam-quanting.cc:908-912","lily/beam-quanting.cc","908","912","OK","lo=908 hi=912 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","547","LILYPOND-REF: lily/beam-quanting.cc:927-932","lily/beam-quanting.cc","927","932","OK","lo=927 hi=932 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","555","LILYPOND-REF: lily/beam-quanting.cc:934-957","lily/beam-quanting.cc","934","957","OK","lo=934 hi=957 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","562","LILYPOND-REF: lily/beam-quanting.cc:161","lily/beam-quanting.cc","161","161","OK","lo=161 hi=161 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","570","LILYPOND-REF: lily/beam-quanting.cc:166-167","lily/beam-quanting.cc","166","167","OK","lo=166 hi=167 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","593","LILYPOND-REF: lily/beam-quanting.cc:960-993 ","lily/beam-quanting.cc","960","993","OK","lo=960 hi=993 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","627","LILYPOND-REF: lily/beam-quanting.cc:1217-1235 ","lily/beam-quanting.cc","1217","1235","OK","lo=1217 hi=1235 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","637","LILYPOND-REF: lily/beam-quanting.cc:1231-1232","lily/beam-quanting.cc","1231","1232","OK","lo=1231 hi=1232 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","648","LILYPOND-REF: lily/beam-quanting.cc:1177-1203 ","lily/beam-quanting.cc","1177","1203","OK","lo=1177 hi=1203 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","656","LILYPOND-REF: lily/beam-quanting.cc:1189-1200","lily/beam-quanting.cc","1189","1200","OK","lo=1189 hi=1200 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","679","LILYPOND-REF: lily/beam-quanting.cc:1206-1213 ","lily/beam-quanting.cc","1206","1213","OK","lo=1206 hi=1213 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","685","LILYPOND-REF: lily/beam-quanting.cc:1210-1211","lily/beam-quanting.cc","1210","1211","OK","lo=1210 hi=1211 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","696","LILYPOND-REF: lily/beam-quanting.cc:1247-1257 ","lily/beam-quanting.cc","1247","1257","OK","lo=1247 hi=1257 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","705","LILYPOND-REF: lily/beam-quanting.cc:1250-1251","lily/beam-quanting.cc","1250","1251","OK","lo=1250 hi=1251 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","725","LILYPOND-REF: lily/beam-quanting.cc:1264-1369 ","lily/beam-quanting.cc","1264","1369","OK","lo=1264 hi=1369 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","732","LILYPOND-REF: lily/beam-quanting.cc:1270-1271","lily/beam-quanting.cc","1270","1271","OK","lo=1270 hi=1271 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","740","LILYPOND-REF: lily/beam-quanting.cc:1276-1325","lily/beam-quanting.cc","1276","1325","OK","lo=1276 hi=1325 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","747","LILYPOND-REF: lily/beam-quanting.cc:1289-1297","lily/beam-quanting.cc","1289","1297","OK","lo=1289 hi=1297 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","760","LILYPOND-REF: lily/beam-quanting.cc:1303-1323","lily/beam-quanting.cc","1303","1323","OK","lo=1303 hi=1323 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","777","LILYPOND-REF: lily/beam-quanting.cc:1329-1366","lily/beam-quanting.cc","1329","1366","OK","lo=1329 hi=1366 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","817","LILYPOND-REF: lily/beam-quanting.cc:1117-1174 ","lily/beam-quanting.cc","1117","1174","OK","lo=1117 hi=1174 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","827","LILYPOND-REF: lily/beam-quanting.cc:1120-1121","lily/beam-quanting.cc","1120","1121","OK","lo=1120 hi=1121 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","837","LILYPOND-REF: lily/beam-quanting.cc:1130-1133","lily/beam-quanting.cc","1130","1133","OK","lo=1130 hi=1133 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","848","LILYPOND-REF: lily/beam-quanting.cc:1139-1140","lily/beam-quanting.cc","1139","1140","OK","lo=1139 hi=1140 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","853","LILYPOND-REF: lily/beam-quanting.cc:1142-1143","lily/beam-quanting.cc","1142","1143","OK","lo=1142 hi=1143 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","859","LILYPOND-REF: lily/beam-quanting.cc:1145-1149","lily/beam-quanting.cc","1145","1149","OK","lo=1145 hi=1149 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","870","LILYPOND-REF: lily/beam-quanting.cc:1156-1157","lily/beam-quanting.cc","1156","1157","OK","lo=1156 hi=1157 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","876","LILYPOND-REF: lily/beam-quanting.cc","lily/beam-quanting.cc",,,"NoRange","rangeRaw=''"
"Svg/Layout/BeamScoringProblem.cs","888","LILYPOND-REF: lily/beam-quanting.cc:1372-1403 ","lily/beam-quanting.cc","1372","1403","RangeOOB","lo=1372 hi=1403 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","904","LILYPOND-REF: lily/beam-quanting.cc:1380","lily/beam-quanting.cc","1380","1380","OK","lo=1380 hi=1380 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","925","LILYPOND-REF: lily/beam-quanting.cc:1390-1394","lily/beam-quanting.cc","1390","1394","OK","lo=1390 hi=1394 totalLines=1402"
"Svg/Layout/BeamScoringProblem.cs","947","LILYPOND-REF: lily/beam-quanting.cc:128-132 ","lily/beam-quanting.cc","128","132","OK","lo=128 hi=132 totalLines=1402"
"Svg/Layout/BreakAlignSpacing.cs","23","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Layout/BreakAlignSpacing.cs","24","LILYPOND-REF: lily/break-alignment-interface.cc","lily/break-alignment-interface.cc",,,"NoRange","rangeRaw=''"
"Svg/Layout/BreakAlignSpacing.cs","46","LILYPOND-REF: lily/break-alignment-interface.cc:108-150 ","lily/break-alignment-interface.cc","108","150","OK","lo=108 hi=150 totalLines=563"
"Svg/Layout/BreakAlignSpacing.cs","73","LILYPOND-REF: lily/break-alignment-interface.cc:1-200","lily/break-alignment-interface.cc","1","200","OK","lo=1 hi=200 totalLines=563"
"Svg/Layout/BreakAlignSpacing.cs","74","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Layout/BreakAlignSpacing.cs","87","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Layout/BreakAlignSpacing.cs","109","LILYPOND-REF: lily/break-alignment-interface.cc:108-150","lily/break-alignment-interface.cc","108","150","OK","lo=108 hi=150 totalLines=563"
"Svg/Layout/BreakAlignSpacing.cs","131","LILYPOND-REF: scm/define-grobs.scm:800-834 ","scm/define-grobs.scm","800","834","OK","lo=800 hi=834 totalLines=4414"
"Svg/Layout/BreakAlignSpacing.cs","160","LILYPOND-REF: scm/define-grobs.scm:1800-1825 ","scm/define-grobs.scm","1800","1825","OK","lo=1800 hi=1825 totalLines=4414"
"Svg/Layout/BreakAlignSpacing.cs","183","LILYPOND-REF: scm/define-grobs.scm:1830-1845 ","scm/define-grobs.scm","1830","1845","OK","lo=1830 hi=1845 totalLines=4414"
"Svg/Layout/BreakAlignSpacing.cs","206","LILYPOND-REF: scm/define-grobs.scm:3595-3610 ","scm/define-grobs.scm","3595","3610","OK","lo=3595 hi=3610 totalLines=4414"
"Svg/Layout/BreakAlignSpacing.cs","226","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Layout/BreakAlignSpacing.cs","241","LILYPOND-REF: lily/break-alignment-interface.cc:108-150","lily/break-alignment-interface.cc","108","150","OK","lo=108 hi=150 totalLines=563"
"Svg/Layout/BreakAlignSpacing.cs","290","LILYPOND-REF: lily/break-alignment-interface.cc","lily/break-alignment-interface.cc",,,"NoRange","rangeRaw=''"
"Svg/Layout/ChordNameEngraver.cs","26","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Layout/ChordNameEngraver.cs","40","LILYPOND-REF: lily/chord-name.cc","lily/chord-name.cc",,,"NoRange","rangeRaw=''"
"Svg/Layout/ChordNameEngraver.cs","41","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Layout/ChordNameEngraver.cs","52","LILYPOND-REF: scm/define-grobs.scm","scm/define-grobs.scm",,,"NoRange","rangeRaw=''"
"Svg/Layout/CrossStaffEngraver.cs","27","LILYPOND-REF: lily/beam.cc:1451-1459 - ","lily/beam.cc","1451","1459","OK","lo=1451 hi=1459 totalLines=1612"
"Svg/Layout/CrossStaffEngraver.cs","28","LILYPOND-REF: lily/stem.cc:1168-1179 - ","lily/stem.cc","1168","1179","OK","lo=1168 hi=1179 totalLines=1371"
